  85, 0.268133, -1.110836, 9.537865, 26.771240, 29.000001
  86, 0.191523, -1.110836, 9.652779, 26.793580, 29.000001
  87, 0.191523, -1.034226, 9.614475, 26.793580, 29.000001
  88, 0.229828, -0.995922, 9.576172, 26.748903, 29.000001
  89, 0.268133, -1.072531, 9.652779, 26.793580, 29.000001
  90, 0.306437, -1.110836, 9.576172, 26.793580, 27.000000
  91, 0.268133, -1.034226, 9.652779, 26.748903, 38.000000
  92, 0.421352, -1.034226, 9.461258, 26.771240, 27.000000
  93, 0.229828, -0.995922, 9.614475, 26.748903, 27.000000
  94, 0.268133, -1.110836, 9.537865, 26.748903, 27.000000
  95, 0.306437, -1.149140, 9.614475, 26.771240, 27.000000
  96, 0.229828, -1.072531, 9.422951, 26.726685, 35.000000
  97, 0.229828, -1.034226, 9.614475, 26.793580, 27.000000
  98, 0.268133, -1.034226, 9.537865, 26.793580, 26.000001
  99, 0.268133, -1.034226, 9.346344, 26.771240, 27.000000
 100, 0.191523, -0.957617, 9.614475, 26.748903, 28.000000
 101, 0.268133, -1.072531, 9.499561, 26.748903, 29.000001
 102, 0.268133, -1.149140, 9.461258, 26.726685, 27.000000
 103, 0.114914, -1.149140, 9.537865, 26.793580, 29.000001
 104, 0.268133, -1.072531, 9.499561, 26.659913, 28.000000
 105, 0.229828, -1.072531, 9.499561, 26.748903, 27.000000
 106, 0.344742, -1.149140, 9.461258, 26.771240, 28.000000
 107, 0.191523, -1.149140, 9.499561, 26.748903, 27.000000
 108, 0.383047, -1.072531, 9.537865, 26.726685, 27.000000
 109, 0.229828, -1.034226, 9.537865, 26.748903, 27.000000
 110, 0.306437, -1.110836, 9.537865, 26.748903, 27.000000
 111, 0.229828, -1.034226, 9.576172, 26.748903, 27.000000
 112, 0.306437, -1.110836, 9.614475, 26.704347, 26.000001
 113, 0.344742, -0.995922, 9.537865, 26.748903, 28.000000
 114, 0.153219, -0.995922, 9.308037, 26.748903, 26.000001
 115, 0.229828, -1.110836, 9.499561, 26.748903, 26.000001
 116, 0.191523, -1.072531, 9.461258, 26.682007, 27.000000
 117, 0.383047, -1.110836, 9.384647, 26.704347, 26.000001
 118, 0.306437, -1.034226, 9.499561, 26.726685, 27.000000
 119, 0.191523, -1.072531, 9.537865, 26.748903, 28.000000
 120, 0.306437, -1.072531, 9.461258, 26.726685, 27.000000
